"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","external_gene_name","description"
"ENSG00000130038",188.27870268895,-1.71046570434766,0.412482397653874,-4.14676047772336,3.37212505070231e-05,0.0036857942636118,"Downregulated","CRACR2A","calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]"
"ENSG00000130158",2381.70286082562,-1.01540469683272,0.325931256359958,-3.11539527743638,0.00183698563481588,0.0486461619364868,"Downregulated","DOCK6","dedicator of cytokinesis 6 [Source:HGNC Symbol;Acc:HGNC:19189]"
"ENSG00000130433",325.710810642365,-5.86556050152398,0.821697073874382,-7.13834901938653,9.44585438986873e-13,1.0291258357762e-08,"Downregulated","CACNG6","calcium voltage-gated channel auxiliary subunit gamma 6 [Source:HGNC Symbol;Acc:HGNC:13625]"
"ENSG00000130508",17152.8239444791,-1.42282962337814,0.413784158999696,-3.4385792506358,0.000584775342902795,0.0236551758450221,"Downregulated","PXDN","peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]"
"ENSG00000130540",195.324884579629,-1.33846000715471,0.406702271579467,-3.29100696181676,0.000998294426607886,0.0329983193936121,"Downregulated","SULT4A1","sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]"
"ENSG00000130643",12.2756632178204,-2.609656741172,0.82936257684837,-3.14658125893365,0.00165191352533494,0.0453339996436378,"Downregulated","CALY","calcyon neuron specific vesicular protein [Source:HGNC Symbol;Acc:HGNC:17938]"
"ENSG00000130711",6.53166228720719,-2.68217249581783,0.660425275616984,-4.0612808062382,4.88042269782561e-05,0.00470550489316903,"Downregulated","PRDM12","PR/SET domain 12 [Source:HGNC Symbol;Acc:HGNC:13997]"
"ENSG00000130997",115.507362132384,-1.9503525797928,0.477104030494324,-4.08789793239026,4.3529958327147e-05,0.00433773380464268,"Downregulated","POLN","DNA polymerase nu [Source:HGNC Symbol;Acc:HGNC:18870]"
"ENSG00000131015",99.4538838949238,-2.54646994538361,0.405833849951283,-6.27466128241715,3.50396251409672e-10,7.79856197897919e-07,"Downregulated","ULBP2","UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]"
"ENSG00000131016",9543.66431131556,-2.12512467091202,0.498972395452665,-4.25900248246021,2.0534119024438e-05,0.0026319909031912,"Downregulated","AKAP12","A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]"
"ENSG00000131187",201.038090492581,-1.92843569680501,0.531042867376438,-3.63141248150502,0.000281874248286915,0.0150007996907005,"Downregulated","F12","coagulation factor XII [Source:HGNC Symbol;Acc:HGNC:3530]"
"ENSG00000131473",9277.47531223553,-1.05416275181348,0.251024169068802,-4.19944723141201,2.67567374827305e-05,0.0031917662942447,"Downregulated","ACLY","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]"
"ENSG00000131746",417.193321323896,-2.53955728573509,0.688332900146291,-3.68943179266219,0.000224755474325403,0.0129611691645371,"Downregulated","TNS4","tensin 4 [Source:HGNC Symbol;Acc:HGNC:24352]"
"ENSG00000132382",6024.67999300412,-1.02231765327586,0.302191702026303,-3.38301034217967,0.000716959323032078,0.0270286222298771,"Downregulated","MYBBP1A","MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]"
"ENSG00000132437",79.3111151426517,-2.05320231595624,0.650984356160359,-3.15399640026136,0.00161051072364959,0.0446723695514513,"Downregulated","DDC","dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719]"
"ENSG00000132958",22.6663491539194,-1.67397450980204,0.501970306488385,-3.33480783258397,0.000853583648440541,0.0301614935667882,"Downregulated","TPTE2","transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 [Source:HGNC Symbol;Acc:HGNC:17299]"
"ENSG00000133121",1220.04160699881,-1.29635237396083,0.409013504196,-3.16946105852685,0.00152721921542899,0.04303203453129,"Downregulated","STARD13","StAR related lipid transfer domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]"
"ENSG00000133816",4916.67799494748,-1.2326521782205,0.387145968779147,-3.18394682529598,0.00145281697827086,0.0415081494185166,"Downregulated","MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]"
"ENSG00000134294",31360.9293249271,-1.2398507120675,0.296044832587601,-4.18805050988561,2.81360905915552e-05,0.00327406279897496,"Downregulated","SLC38A2","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]"
"ENSG00000134602",1957.38401468778,-1.60348933457384,0.411558603139648,-3.89613853857346,9.77384955716345e-05,0.00764254241090639,"Downregulated","STK26","serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]"
"ENSG00000134690",3731.23133442112,-1.39782788797052,0.348881999232705,-4.00659217455975,6.16010919578156e-05,0.00554664377587109,"Downregulated","CDCA8","cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629]"
"ENSG00000134954",7021.64104345391,-2.02217911409198,0.447012541820512,-4.52376370885794,6.07495442645835e-06,0.00107120320325368,"Downregulated","ETS1","ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]"
"ENSG00000135318",3944.68546966995,-2.39481222684745,0.565457315571782,-4.23517772411496,2.28371014112772e-05,0.00285370201827976,"Downregulated","NT5E","5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]"
"ENSG00000135636",1961.2058464528,-1.82115482278413,0.430201103978883,-4.23326394549077,2.30323919466649e-05,0.00286240962272525,"Downregulated","DYSF","dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]"
"ENSG00000136068",23433.4713470539,-1.23196810952018,0.293655678043535,-4.19528107792127,2.72533407665901e-05,0.0032391834289309,"Downregulated","FLNB","filamin B [Source:HGNC Symbol;Acc:HGNC:3755]"
"ENSG00000136108",3716.34357948558,-1.13937162587136,0.275601552675111,-4.1341262950521,3.56307508823117e-05,0.00378113991100116,"Downregulated","CKAP2","cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]"
"ENSG00000136110",29.7419414370532,-5.18546265904373,1.05211489009609,-4.92860875542798,8.28172301215419e-07,0.000257798206335485,"Downregulated","CNMD","chondromodulin [Source:HGNC Symbol;Acc:HGNC:17005]"
"ENSG00000136155",1606.32198685925,-2.39670064430813,0.645358275830698,-3.71375208789742,0.000204208849583735,0.0122021320816168,"Downregulated","SCEL","sciellin [Source:HGNC Symbol;Acc:HGNC:10573]"
"ENSG00000137142",382.759689834805,-2.50075892773065,0.610838043481491,-4.09398031837948,4.2403032103701e-05,0.00426444032095221,"Downregulated","IGFBPL1","insulin like growth factor binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:20081]"
"ENSG00000137825",122.681680166613,-1.89485789707802,0.50590741671669,-3.74546376365766,0.000180060837110688,0.0112138754942497,"Downregulated","ITPKA","inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]"
"ENSG00000137962",12846.8639435537,-1.7033692875575,0.404469286223346,-4.21136868873872,2.53828083873377e-05,0.00308415275888525,"Downregulated","ARHGAP29","Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]"
"ENSG00000138031",3009.51133369157,-1.12603464530963,0.299987188986993,-3.75360910948251,0.000174306608575235,0.0110197514531558,"Downregulated","ADCY3","adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]"
"ENSG00000138675",119.318602132458,-5.35572370712913,1.00803267467808,-5.31304573915672,1.07807964293961e-07,5.29788276267041e-05,"Downregulated","FGF5","fibroblast growth factor 5 [Source:HGNC Symbol;Acc:HGNC:3683]"
"ENSG00000139219",376.093236189724,-3.12151659270529,0.747661206741153,-4.17504153560556,2.97931689811794e-05,0.00340595739732404,"Downregulated","COL2A1","collagen type II alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2200]"
"ENSG00000139734",1133.28353070631,-1.17709444896792,0.325124200565436,-3.62044550027588,0.000294096196016989,0.0153309954813641,"Downregulated","DIAPH3","diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]"
"ENSG00000139800",153.842627825803,-3.50219597942315,0.97129060724444,-3.60571383404902,0.000311296033351861,0.0157259827667783,"Downregulated","ZIC5","Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322]"
"ENSG00000140254",47.7189133722556,-2.18026784663282,0.604098285683405,-3.6091276838608,0.000307228372416329,0.0156780864311322,"Downregulated","DUOXA1","dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]"
"ENSG00000140945",915.273819353855,-3.43087408847341,0.608012988766883,-5.64276446697562,1.67341203211844e-08,1.21525867919165e-05,"Downregulated","CDH13","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]"
"ENSG00000141505",84.1408984387726,-1.33617135401248,0.386222514007253,-3.45958949971359,0.000540999454051064,0.0226409310571819,"Downregulated","ASGR1","asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]"
"ENSG00000142408",99.2876033378539,-2.3232456398549,0.588555788689621,-3.94736690132205,7.9015419171804e-05,0.00660516362053814,"Downregulated","CACNG8","calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]"
"ENSG00000142623",80.3253688883142,-3.00776364535629,0.794513071755144,-3.78566917560197,0.000153295502440517,0.0100410090125617,"Downregulated","PADI1","peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367]"
"ENSG00000142627",6336.00749429178,-1.67236245105241,0.432331665021258,-3.86823956318392,0.000109623937349589,0.0082180238354847,"Downregulated","EPHA2","EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]"
"ENSG00000142634",9703.82968695689,-1.32286699656336,0.371160796010288,-3.56413449583909,0.000365058747015357,0.017546978156172,"Downregulated","EFHD2","EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]"
"ENSG00000142871",17245.8346055568,-1.70475506017218,0.518894710081952,-3.28535833387651,0.0010185274700432,0.0332522203359324,"Downregulated","CCN1","cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]"
"ENSG00000142910",3605.18676541615,-1.9464774094361,0.466426047118446,-4.17317476470564,3.00384347300946e-05,0.00340904944150397,"Downregulated","TINAGL1","tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]"
"ENSG00000143367",3482.40988518192,-1.19595433415885,0.310207566943916,-3.85533578674781,0.000115570887119811,0.00845616041463931,"Downregulated","TUFT1","tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]"
"ENSG00000143632",28.4286966365958,-1.86021853818727,0.412280606708536,-4.51202047323647,6.4212988241887e-06,0.00110463237930846,"Downregulated","ACTA1","actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]"
"ENSG00000144355",259.571254635021,-7.01631516749749,0.885124434502788,-7.92692518023057,2.24638537484009e-15,7.34231059766483e-11,"Downregulated","DLX1","distal-less homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2914]"
"ENSG00000144824",2430.58975385567,-2.5205631566431,0.518659822491171,-4.8597617307942,1.17527113526078e-06,0.000325540144542362,"Downregulated","PHLDB2","pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]"
"ENSG00000145113",3048.90963226442,-3.37287386656607,0.58634785317642,-5.75234282566946,8.80150852335524e-09,7.77506232664503e-06,"Downregulated","MUC4","mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]"
"ENSG00000145632",5866.22977278034,-2.05912833872416,0.442484808967646,-4.65355713234152,3.26257149704523e-06,0.000725422784904239,"Downregulated","PLK2","polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]"
"ENSG00000145777",25.7319234550995,-2.67131986287007,0.697036517344885,-3.83239585932387,0.000126901324315487,0.00903653547985118,"Downregulated","TSLP","thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]"
"ENSG00000146054",182.186734711671,-3.28945524202099,0.553251118591133,-5.94568204470632,2.75308087844129e-09,3.21373030399477e-06,"Downregulated","TRIM7","tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278]"
"ENSG00000146410",594.569401205651,-1.25587811685454,0.33366590007886,-3.7638791274677,0.000167297771998703,0.0107629522070699,"Downregulated","MTFR2","mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115]"
"ENSG00000146674",21561.0597628586,-1.68951332182894,0.52312003039401,-3.22968577700305,0.00123926338403447,0.037092787277625,"Downregulated","IGFBP3","insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]"
"ENSG00000147536",852.015088761415,-1.05086643620563,0.284847449104165,-3.68922537137184,0.000224937894090841,0.0129611691645371,"Downregulated","GINS4","GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]"
"ENSG00000148704",5.22536220313306,-3.4829577414498,0.917952096280616,-3.7942696090157,0.000148078704905471,0.00986144524055137,"Downregulated","VAX1","ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]"
"ENSG00000148798",705.163406372195,-2.28879496881831,0.712905858601733,-3.21051502270926,0.0013249734265756,0.0388750057878128,"Downregulated","INA","internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]"
"ENSG00000149054",94.613191010309,-1.63586145860559,0.514493893356253,-3.17955466474869,0.00147501545378684,0.0418860817610971,"Downregulated","ZNF215","zinc finger protein 215 [Source:HGNC Symbol;Acc:HGNC:13007]"
"ENSG00000150051",710.733389840806,-2.10429681968399,0.621678608311088,-3.3848628399821,0.000712138296463558,0.0270025988630063,"Downregulated","MKX","mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]"
"ENSG00000150938",9115.9418875019,-1.52337787030984,0.421795117469794,-3.61165363754818,0.000304250749051391,0.0155868898632362,"Downregulated","CRIM1","cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]"
"ENSG00000151892",1110.89346187568,-4.96433442974143,0.707613251623878,-7.0156041006142,2.28957519072774e-12,1.87086912772341e-08,"Downregulated","GFRA1","GDNF family receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4243]"
"ENSG00000151952",22.8604084098889,-5.23932766439654,1.14284104881967,-4.58447626623817,4.55125777629849e-06,0.00088428199175291,"Downregulated","TMEM132D","transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]"
"ENSG00000152192",47.5516025942991,-3.59008532570017,0.78766383772704,-4.5578902492973,5.1670023770645e-06,0.00093824151496863,"Downregulated","POU4F1","POU class 4 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9218]"
"ENSG00000154102",368.888855497245,-3.17089544779077,0.61459048621148,-5.15936305382323,2.47791394691722e-07,0.000101238271693737,"Downregulated","C16orf74","chromosome 16 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:23362]"
"ENSG00000154134",1778.28689793378,-1.95602006089365,0.52267364414921,-3.74233536125127,0.000182317979826794,0.0112772746947737,"Downregulated","ROBO3","roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]"
"ENSG00000154920",407.408135619093,-1.1916124277917,0.306212200723727,-3.89145966416539,9.96429559319222e-05,0.00775435717770208,"Downregulated","EME1","essential meiotic structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:24965]"
"ENSG00000155034",626.00255057783,-1.11646023220341,0.318518648420806,-3.50516441576889,0.000456325380634095,0.0201826726197908,"Downregulated","FBXL18","F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]"
"ENSG00000155850",5818.54976717065,-1.51435196947463,0.430474438941764,-3.5178673400385,0.000435029781223076,0.019776006118604,"Downregulated","SLC26A2","solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994]"
"ENSG00000155918",21.6619800643857,-1.70838922550314,0.445083026328716,-3.83836076516971,0.000123858414835522,0.00889738964593198,"Downregulated","RAET1L","retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]"
"ENSG00000157168",554.010932207546,-2.99138706125662,0.709815430831482,-4.214316752388,2.50535469949979e-05,0.00306588023757295,"Downregulated","NRG1","neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]"
"ENSG00000157654",5697.68094468865,-1.14385744958261,0.351279028271832,-3.25626455757971,0.00112888511970231,0.035241270427383,"Downregulated","PALM2AKAP2","PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529]"
"ENSG00000157851",87.7499603121108,-3.31866764756553,0.757564880489925,-4.38070419185656,1.18296376695068e-05,0.00179005420012884,"Downregulated","DPYSL5","dihydropyrimidinase like 5 [Source:HGNC Symbol;Acc:HGNC:20637]"
"ENSG00000158806",64.4640493611413,-1.54882245138443,0.480828634917339,-3.22115269122998,0.00127676105743245,0.0378501087728172,"Downregulated","NPM2","nucleophosmin/nucleoplasmin 2 [Source:HGNC Symbol;Acc:HGNC:7930]"
"ENSG00000159184",39.1574183135218,-4.54521752448549,1.29202648250278,-3.51789811280104,0.000434979338199465,0.019776006118604,"Downregulated","HOXB13","homeobox B13 [Source:HGNC Symbol;Acc:HGNC:5112]"
"ENSG00000159217",1236.74344977374,-5.27538285464,0.811398372363493,-6.50159408044354,7.94733085801963e-11,2.88620565660413e-07,"Downregulated","IGF2BP1","insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]"
"ENSG00000159251",97.358744054081,-2.96369475005659,0.652146626135351,-4.5445220925539,5.50600325614918e-06,0.000978063676234979,"Downregulated","ACTC1","actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]"
"ENSG00000159263",239.807034780242,-4.31064617135376,0.814168689864138,-5.29453690005334,1.19318395121502e-07,5.57131677792326e-05,"Downregulated","SIM2","SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]"
"ENSG00000159450",43.2334036007905,-1.4789431811459,0.466812239407753,-3.16817567384746,0.00153398797377484,0.043185527065315,"Downregulated","TCHH","trichohyalin [Source:HGNC Symbol;Acc:HGNC:11791]"
"ENSG00000159556",56.7279865812336,-5.6890788177715,0.868731463482917,-6.54871966414437,5.80324500007454e-11,2.57356856104987e-07,"Downregulated","ISL2","ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524]"
"ENSG00000159842",4230.29552343184,-1.89723705932831,0.395459296850336,-4.79755331190592,1.60615468257559e-06,0.000423364240322445,"Downregulated","ABR","ABR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:81]"
"ENSG00000160049",5556.73367298092,-1.01262049832349,0.278704524063749,-3.63331202363929,0.000279806312577537,0.0149416206551363,"Downregulated","DFFA","DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]"
"ENSG00000160447",1112.77653441713,-1.47145039697457,0.393219703196691,-3.74205662893383,0.00018252037061451,0.0112772746947737,"Downregulated","PKN3","protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]"
"ENSG00000161544",360.464810904358,-1.75476020727768,0.535432809598846,-3.27727433922543,0.00104814475697851,0.0338523827883819,"Downregulated","CYGB","cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]"
"ENSG00000162039",12.3366937182652,-3.08469812993752,0.752599800029479,-4.09872302625738,4.15435811685355e-05,0.004216931523272,"Downregulated","MEIOB","meiosis specific with OB-fold [Source:HGNC Symbol;Acc:HGNC:28569]"
"ENSG00000162444",620.657409492544,-2.37372775091972,0.481548315433673,-4.92936570400415,8.24970215936695e-07,0.000257798206335485,"Downregulated","RBP7","retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316]"
"ENSG00000162458",4668.24213466047,-1.44531356329881,0.439345431682121,-3.28969748875079,0.00100295146897634,0.0330125566601123,"Downregulated","FBLIM1","filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]"
"ENSG00000163235",1946.08958262144,-1.86806200769896,0.565658862645726,-3.30245335317751,0.000958430275626341,0.0322590946969474,"Downregulated","TGFA","transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765]"
"ENSG00000163507",2198.2811804389,-1.06655923581203,0.297128714761751,-3.58955288675899,0.000331245624743329,0.0164540474844008,"Downregulated","CIP2A","cellular inhibitor of PP2A [Source:HGNC Symbol;Acc:HGNC:29302]"
"ENSG00000163945",1236.89229004524,-1.0133997848603,0.309817934088413,-3.27095262526379,0.00107185864649303,0.0342795497657775,"Downregulated","UVSSA","UV stimulated scaffold protein A [Source:HGNC Symbol;Acc:HGNC:29304]"
"ENSG00000163995",661.342034915473,-1.4888239504099,0.441310972786515,-3.37363909401392,0.000741815576632867,0.027678358587038,"Downregulated","ABLIM2","actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]"
"ENSG00000164161",707.027688705447,-5.22186406632066,0.848711590039039,-6.1526956007287,7.61769303240177e-10,1.24492148382026e-06,"Downregulated","HHIP","hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]"
"ENSG00000164171",1967.74300418315,-2.68214285437886,0.507750105981049,-5.28240727630488,1.2749736909217e-07,5.78784931774662e-05,"Downregulated","ITGA2","integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]"
"ENSG00000164292",2766.28984689213,-1.85335903839061,0.511590537447738,-3.62273909059535,0.000291499812245544,0.0152582781693883,"Downregulated","RHOBTB3","Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757]"
"ENSG00000164362",127.997754692705,-2.23791457136199,0.557108356179435,-4.01701849656191,5.89390996210063e-05,0.00537649544972647,"Downregulated","TERT","telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730]"
"ENSG00000164438",54.6283772629279,-6.03606847086991,1.23541905441103,-4.8858469920132,1.02985155577491e-06,0.000298698468715062,"Downregulated","TLX3","T cell leukemia homeobox 3 [Source:HGNC Symbol;Acc:HGNC:13532]"
"ENSG00000164532",16.9334145175009,-3.70325992809048,1.04679963901966,-3.53769698617647,0.000403632979358988,0.0188467770433551,"Downregulated","TBX20","T-box transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11598]"
"ENSG00000164588",6.07485256793611,-3.52644020858097,1.08777161880552,-3.2418939303209,0.00118738206518325,0.0362706381313219,"Downregulated","HCN1","hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]"
"ENSG00000164620",103.89685113218,-1.53001770982,0.357510866491994,-4.27963973468274,1.8719607958165e-05,0.00245723046631575,"Downregulated","RELL2","RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902]"
"ENSG00000164651",210.884444926243,-6.39156646102376,1.0031901541663,-6.37124121930348,1.87504460397892e-10,5.06592492930168e-07,"Downregulated","SP8","Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]"
"ENSG00000164683",509.314413121111,-2.31157820530405,0.505706599439911,-4.57098682885334,4.85432795843107e-06,0.000908556676107694,"Downregulated","HEY1","hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENSG00000164744",20.6475790777364,-2.99340771238646,0.728974108967666,-4.10632925855976,4.01996357041697e-05,0.00410601591559621,"Downregulated","SUN3","Sad1 and UNC84 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22429]"
"ENSG00000165661",2417.0994063955,-1.59982643048166,0.361638225858358,-4.42383109994643,9.69658381979134e-06,0.00151642508205684,"Downregulated","QSOX2","quiescin sulfhydryl oxidase 2 [Source:HGNC Symbol;Acc:HGNC:30249]"
"ENSG00000165684",2421.68664027887,-1.26456813654506,0.309166770771967,-4.09024596462138,4.30915960235968e-05,0.00431480836063898,"Downregulated","SNAPC4","small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]"
"ENSG00000166342",120.128931200401,-2.96747342567744,0.90955147322253,-3.26256788432623,0.00110407726420995,0.0348664399813548,"Downregulated","NETO1","neuropilin and tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:13823]"
"ENSG00000166396",113.01638728599,-2.8278635311354,0.854918989254662,-3.30775613441549,0.000940466660784511,0.0319294832451607,"Downregulated","SERPINB7","serpin family B member 7 [Source:HGNC Symbol;Acc:HGNC:13902]"
"ENSG00000166851",3447.01826746318,-1.4963453881902,0.370456718589664,-4.03919085038278,5.36359106184893e-05,0.00502317976666282,"Downregulated","PLK1","polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]"
"ENSG00000166897",181.484434569685,-3.99746167616153,0.774644016748884,-5.16038540249565,2.46441978705051e-07,0.000101238271693737,"Downregulated","ELFN2","extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]"
"ENSG00000167513",2063.50642341204,-1.1191068063787,0.354875082009359,-3.15352320608745,0.0016131240244654,0.0446723695514513,"Downregulated","CDT1","chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]"
"ENSG00000167601",4110.74671219505,-1.83171216172143,0.437376186392029,-4.18795585747695,2.81478245835082e-05,0.00327406279897496,"Downregulated","AXL","AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]"
"ENSG00000167619",25.2813392832618,-2.37573187299756,0.492410850246345,-4.82469440267008,1.4021809328788e-06,0.000378762675959863,"Downregulated","TMEM145","transmembrane protein 145 [Source:HGNC Symbol;Acc:HGNC:26912]"
"ENSG00000167721",3678.5697757099,-1.10078602964541,0.240262430939857,-4.58159865168832,4.61434836451723e-06,0.00088428199175291,"Downregulated","TSR1","TSR1 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25542]"
"ENSG00000167767",2844.51396096393,-1.96764309680843,0.485276029915591,-4.05468841547909,5.02011730157479e-05,0.00479773491233836,"Downregulated","KRT80","keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]"
"ENSG00000168404",775.396162889511,-1.39379336865159,0.39368878744651,-3.54034306562761,0.000399607214142139,0.0186854961290927,"Downregulated","MLKL","mixed lineage kinase domain like pseudokinase [Source:HGNC Symbol;Acc:HGNC:26617]"
"ENSG00000168505",7.27280105052386,-2.74468111818459,0.69171753340864,-3.96792185483484,7.25020980233449e-05,0.00624542551746162,"Downregulated","GBX2","gastrulation brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4186]"
"ENSG00000168575",4659.96140273836,-1.02332007944503,0.271983654849442,-3.76243226826072,0.000168268887190232,0.0107629522070699,"Downregulated","SLC20A2","solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]"
"ENSG00000168631",21.5499745474218,-2.45686285811428,0.654027930346562,-3.75651060775404,0.00017229897139227,0.0109294070567838,"Downregulated","MUCL3","mucin like 3 [Source:HGNC Symbol;Acc:HGNC:21666]"
"ENSG00000168671",40.1901220482643,-1.72044261416328,0.511404495597193,-3.36415230795778,0.000767791588788779,0.028292297722166,"Downregulated","UGT3A2","UDP glycosyltransferase family 3 member A2 [Source:HGNC Symbol;Acc:HGNC:27266]"
"ENSG00000168917",387.631163075254,-1.55537949232675,0.46076277773068,-3.37566220081234,0.000736382712003973,0.0275160025147652,"Downregulated","SLC35G2","solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]"
"ENSG00000168924",3319.50113340428,-1.28669055806437,0.280483491860396,-4.58740209461164,4.48795780270741e-06,0.00088428199175291,"Downregulated","LETM1","leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]"
